label,word,coordinates
irrelevant,please,"(178.3699951171875, 505.3599853515625, 201.81103515625, 514.3599853515625)"
irrelevant,pay,"(203.57000732421875, 505.3599853515625, 216.63475036621094, 514.3599853515625)"
irrelevant,within,"(218.4499969482422, 505.3599853515625, 241.52052307128906, 514.3599853515625)"
relevant,14,"(243.2899932861328, 505.3599853515625, 252.41151428222656, 514.3599853515625)"
irrelevant,days,"(254.3300018310547, 505.3599853515625, 270.3240051269531, 514.3599853515625)"
irrelevant,phone,"(60.14400100708008, 577.3599853515625, 86.1385498046875, 586.3599853515625)"
relevant,8222055508,"(60.14400100708008, 592.6300048828125, 104.77354431152344, 601.6300048828125)"
irrelevant,web,"(60.14400100708008, 625.3900146484375, 77.04550170898438, 634.3900146484375)"
relevant,httpstownsendcom,"(60.14400100708008, 640.6300048828125, 144.26004028320312, 649.6300048828125)"
irrelevant,postal,"(60.14400100708008, 673.27001953125, 88.2636947631836, 682.27001953125)"
irrelevant,address,"(90.02400207519531, 673.27001953125, 123.19324493408203, 682.27001953125)"
relevant,49009,"(60.14400100708008, 685.030029296875, 82.95753479003906, 694.030029296875)"
relevant,smith,"(84.99301147460938, 685.030029296875, 106.0295181274414, 694.030029296875)"
relevant,dale,"(108.01499938964844, 685.030029296875, 124.49002838134766, 694.030029296875)"
relevant,new,"(60.14400100708008, 694.510009765625, 76.77459716796875, 703.510009765625)"
relevant,coreychester,"(78.84600067138672, 694.510009765625, 129.4486083984375, 703.510009765625)"
relevant,id,"(131.48699951171875, 694.510009765625, 139.31011962890625, 703.510009765625)"
relevant,39507,"(60.14400100708008, 703.989990234375, 82.94551849365234, 712.989990234375)"
irrelevant,adams,"(58.4640007019043, 56.1300048828125, 122.48919677734375, 77.1300048828125)"
irrelevant,howard,"(58.4640007019043, 70.42999267578125, 125.42019653320312, 91.42999267578125)"
irrelevant,business,"(60.14400100708008, 110.1500244140625, 95.58125305175781, 119.1500244140625)"
irrelevant,code,"(97.2239990234375, 110.1500244140625, 117.22453308105469, 119.1500244140625)"
relevant,6779659,"(60.14400100708008, 125.27001953125, 92.06551361083984, 134.27001953125)"
irrelevant,invoice,"(178.3699951171875, 106.7900390625, 209.00852966308594, 115.7900390625)"
relevant,50098,"(216.1699981689453, 106.7900390625, 238.4915313720703, 115.7900390625)"
irrelevant,date,"(178.3699951171875, 157.42999267578125, 197.1735382080078, 166.42999267578125)"
relevant,20220605,"(178.3699951171875, 172.6700439453125, 220.37152099609375, 181.6700439453125)"
irrelevant,issued,"(178.3699951171875, 204.95001220703125, 204.5351104736328, 213.95001220703125)"
irrelevant,to,"(206.2100067138672, 204.95001220703125, 216.36898803710938, 213.95001220703125)"
relevant,ugreenexampleorg,"(178.3699951171875, 230.030029296875, 255.93833923339844, 239.030029296875)"
irrelevant,description,"(157.6999969482422, 258.02001953125, 206.89854431152344, 267.02001953125)"
irrelevant,rate,"(320.7099914550781, 258.02001953125, 339.6035461425781, 267.02001953125)"
irrelevant,qty,"(395.3800048828125, 258.02001953125, 410.3317565917969, 267.02001953125)"
irrelevant,total,"(481.5400085449219, 258.02001953125, 505.33074951171875, 267.02001953125)"
relevant,cultivate,"(157.6999969482422, 269.300048828125, 189.16905212402344, 278.300048828125)"
relevant,virtual,"(191.1710205078125, 269.300048828125, 214.58447265625, 278.300048828125)"
relevant,users,"(216.623046875, 269.300048828125, 235.9740753173828, 278.300048828125)"
relevant,4365,"(320.7099914550781, 269.300048828125, 341.2284851074219, 278.300048828125)"
relevant,2,"(395.3800048828125, 269.300048828125, 399.9415283203125, 278.300048828125)"
relevant,8730,"(481.5400085449219, 269.300048828125, 506.6184997558594, 278.300048828125)"
relevant,engage,"(157.6999969482422, 305.05999755859375, 184.1290283203125, 314.05999755859375)"
relevant,missioncritical,"(186.1219940185547, 305.05999755859375, 241.01145935058594, 314.05999755859375)"
relevant,webreadiness,"(243.05003356933594, 305.05999755859375, 296.3489990234375, 314.05999755859375)"
relevant,8519,"(320.7099914550781, 305.05999755859375, 341.2284851074219, 314.05999755859375)"
relevant,10,"(395.3800048828125, 305.05999755859375, 404.50152587890625, 314.05999755859375)"
relevant,8519,"(481.5400085449219, 305.05999755859375, 506.6184997558594, 314.05999755859375)"
relevant,synthesize,"(157.6999969482422, 340.82000732421875, 195.7660369873047, 349.82000732421875)"
relevant,nextgeneration,"(197.75900268554688, 340.82000732421875, 256.6345520019531, 349.82000732421875)"
relevant,architectures,"(258.6200256347656, 340.82000732421875, 306.8700866699219, 349.82000732421875)"
relevant,43193,"(320.7099914550781, 340.82000732421875, 345.7914733886719, 349.82000732421875)"
relevant,3,"(395.3800048828125, 340.82000732421875, 399.9415283203125, 349.82000732421875)"
relevant,129579,"(481.5400085449219, 340.82000732421875, 515.7445068359375, 349.82000732421875)"
irrelevant,sub,"(417.1000061035156, 407.5400085449219, 431.8505554199219, 416.5400085449219)"
irrelevant,total,"(432.4599914550781, 407.5400085449219, 456.250732421875, 416.5400085449219)"
irrelevant,tax,"(417.1000061035156, 419.8000183105469, 430.89739990234375, 428.8000183105469)"
irrelevant,total,"(417.1000061035156, 432.4000244140625, 446.60198974609375, 444.79302978515625)"
relevant,302069,"(473.3800048828125, 407.4200134277344, 502.28643798828125, 416.4200134277344)"
relevant,40448,"(477.94000244140625, 420.0400085449219, 502.4094543457031, 429.0400085449219)"
relevant,342517,"(476.8599853515625, 433.2400207519531, 508.88201904296875, 445.6330261230469)"
irrelevant,payment,"(178.3699951171875, 474.1600341796875, 214.90371704101562, 483.1600341796875)"
irrelevant,by,"(216.77000427246094, 474.1600341796875, 226.07574462890625, 483.1600341796875)"
irrelevant,bank,"(227.80999755859375, 474.1600341796875, 248.32577514648438, 483.1600341796875)"
irrelevant,transfer,"(250.1300048828125, 474.1600341796875, 287.1737976074219, 483.1600341796875)"
irrelevant,name,"(178.3699951171875, 485.9200134277344, 202.52218627929688, 494.9200134277344)"
irrelevant,bailey,"(204.52398681640625, 485.9200134277344, 226.34573364257812, 494.9200134277344)"
irrelevant,dupont,"(228.38299560546875, 485.9200134277344, 255.86866760253906, 494.9200134277344)"
irrelevant,number,"(257.90301513671875, 485.9200134277344, 290.4252014160156, 494.9200134277344)"
irrelevant,0123,"(291.9100036621094, 485.9200134277344, 310.26849365234375, 494.9200134277344)"
irrelevant,4567,"(178.3699951171875, 495.4000244140625, 196.61151123046875, 504.4000244140625)"
irrelevant,8901,"(198.0500030517578, 495.4000244140625, 216.29151916503906, 504.4000244140625)"
irrelevant,please,"(178.3699951171875, 508.72003173828125, 201.81103515625, 517.7200317382812)"
irrelevant,pay,"(203.57000732421875, 508.72003173828125, 216.63475036621094, 517.7200317382812)"
irrelevant,within,"(218.4499969482422, 508.72003173828125, 241.52052307128906, 517.7200317382812)"
relevant,13,"(243.2899932861328, 508.72003173828125, 252.41151428222656, 517.7200317382812)"
irrelevant,days,"(254.3300018310547, 508.72003173828125, 270.3240051269531, 517.7200317382812)"
irrelevant,phone,"(60.14400100708008, 580.7200317382812, 86.1385498046875, 589.7200317382812)"
relevant,7584601955x064,"(60.14400100708008, 595.989990234375, 126.23856353759766, 604.989990234375)"
irrelevant,web,"(60.14400100708008, 628.75, 77.04550170898438, 637.75)"
relevant,httpcrosscom,"(60.14400100708008, 643.989990234375, 123.47005462646484, 652.989990234375)"
irrelevant,postal,"(60.14400100708008, 676.6300048828125, 88.2636947631836, 685.6300048828125)"
irrelevant,address,"(90.02400207519531, 676.6300048828125, 123.19324493408203, 685.6300048828125)"
relevant,3594,"(60.14400100708008, 688.3900146484375, 78.39453125, 697.3900146484375)"
relevant,peter,"(80.43000793457031, 688.3900146484375, 100.11870574951172, 697.3900146484375)"
relevant,ways,"(102.156005859375, 688.3900146484375, 122.09202575683594, 697.3900146484375)"
relevant,gonzalesview,"(60.14400100708008, 697.8699951171875, 112.40259552001953, 706.8699951171875)"
relevant,la,"(114.458984375, 697.8699951171875, 123.50050354003906, 706.8699951171875)"
relevant,80099,"(125.48397827148438, 697.8699951171875, 148.29751586914062, 706.8699951171875)"
irrelevant,stone,"(58.4640007019043, 56.1300048828125, 113.48919677734375, 77.1300048828125)"
irrelevant,brennan,"(58.4640007019043, 70.42999267578125, 130.08218383789062, 91.42999267578125)"
irrelevant,business,"(60.14400100708008, 110.1500244140625, 95.58125305175781, 119.1500244140625)"
irrelevant,code,"(97.2239990234375, 110.1500244140625, 117.22453308105469, 119.1500244140625)"
relevant,8958255,"(60.14400100708008, 125.27001953125, 92.06551361083984, 134.27001953125)"
irrelevant,invoice,"(178.3699951171875, 106.7900390625, 209.00852966308594, 115.7900390625)"
relevant,1905,"(216.1699981689453, 106.7900390625, 234.05152893066406, 115.7900390625)"
irrelevant,date,"(178.3699951171875, 157.42999267578125, 197.1735382080078, 166.42999267578125)"
relevant,20200120,"(178.3699951171875, 172.6700439453125, 220.37152099609375, 181.6700439453125)"
irrelevant,issued,"(178.3699951171875, 204.95001220703125, 204.5351104736328, 213.95001220703125)"
irrelevant,to,"(206.2100067138672, 204.95001220703125, 216.36898803710938, 213.95001220703125)"
relevant,robbinslarryexamplenet,"(178.3699951171875, 230.030029296875, 274.03070068359375, 239.030029296875)"
irrelevant,description,"(157.6999969482422, 258.02001953125, 206.89854431152344, 267.02001953125)"
irrelevant,rate,"(320.7099914550781, 258.02001953125, 339.6035461425781, 267.02001953125)"
irrelevant,qty,"(395.3800048828125, 258.02001953125, 410.3317565917969, 267.02001953125)"
irrelevant,total,"(481.5400085449219, 258.02001953125, 505.33074951171875, 267.02001953125)"
relevant,leverage,"(157.6999969482422, 269.300048828125, 188.8180389404297, 278.300048828125)"
relevant,valueadded,"(190.81100463867188, 269.300048828125, 236.36053466796875, 278.300048828125)"
relevant,solutions,"(238.3460235595703, 269.300048828125, 271.47607421875, 278.300048828125)"
relevant,31709,"(320.7099914550781, 269.300048828125, 345.7914733886719, 278.300048828125)"
relevant,10,"(395.3800048828125, 269.300048828125, 404.50152587890625, 278.300048828125)"
relevant,31709,"(481.5400085449219, 269.300048828125, 511.1814880371094, 278.300048828125)"
irrelevant,sub,"(417.1000061035156, 336.1400146484375, 431.8505554199219, 345.1400146484375)"
irrelevant,total,"(432.4599914550781, 336.1400146484375, 456.250732421875, 345.1400146484375)"
irrelevant,tax,"(417.1000061035156, 348.260009765625, 430.89739990234375, 357.260009765625)"
irrelevant,total,"(417.1000061035156, 360.8600158691406, 446.60198974609375, 373.2530212402344)"
relevant,31709,"(473.3800048828125, 335.9000244140625, 497.8494567871094, 344.9000244140625)"
relevant,16172,"(477.94000244140625, 348.5000305175781, 502.4094543457031, 357.5000305175781)"
relevant,333262,"(476.8599853515625, 361.82000732421875, 508.88201904296875, 374.2130126953125)"
irrelevant,payment,"(178.3699951171875, 402.6200256347656, 214.90371704101562, 411.6200256347656)"
irrelevant,by,"(216.77000427246094, 402.6200256347656, 226.07574462890625, 411.6200256347656)"
irrelevant,bank,"(227.80999755859375, 402.6200256347656, 248.32577514648438, 411.6200256347656)"
irrelevant,transfer,"(250.1300048828125, 402.6200256347656, 287.1737976074219, 411.6200256347656)"
irrelevant,name,"(178.3699951171875, 414.3800048828125, 202.52218627929688, 423.3800048828125)"
irrelevant,bailey,"(204.52398681640625, 414.3800048828125, 226.34573364257812, 423.3800048828125)"
irrelevant,dupont,"(228.38299560546875, 414.3800048828125, 255.86866760253906, 423.3800048828125)"
irrelevant,number,"(257.90301513671875, 414.3800048828125, 290.4252014160156, 423.3800048828125)"
irrelevant,0123,"(291.9100036621094, 414.3800048828125, 310.26849365234375, 423.3800048828125)"
irrelevant,4567,"(178.3699951171875, 423.8800048828125, 196.61151123046875, 432.8800048828125)"
irrelevant,8901,"(198.0500030517578, 423.8800048828125, 216.29151916503906, 432.8800048828125)"
irrelevant,please,"(178.3699951171875, 437.20001220703125, 201.81103515625, 446.20001220703125)"
irrelevant,pay,"(203.57000732421875, 437.20001220703125, 216.63475036621094, 446.20001220703125)"
irrelevant,within,"(218.4499969482422, 437.20001220703125, 241.52052307128906, 446.20001220703125)"
relevant,35,"(243.2899932861328, 437.20001220703125, 252.41151428222656, 446.20001220703125)"
irrelevant,days,"(254.3300018310547, 437.20001220703125, 270.3240051269531, 446.20001220703125)"
irrelevant,phone,"(60.14400100708008, 509.20001220703125, 86.1385498046875, 518.2000122070312)"
relevant,10091820062x73266,"(60.14400100708008, 524.4400634765625, 147.6065216064453, 533.4400634765625)"
irrelevant,web,"(60.14400100708008, 557.2000122070312, 77.04550170898438, 566.2000122070312)"
relevant,httpwwwsantoscom,"(60.14400100708008, 572.4400634765625, 149.66004943847656, 581.4400634765625)"
irrelevant,postal,"(60.14400100708008, 605.1099853515625, 88.2636947631836, 614.1099853515625)"
irrelevant,address,"(90.02400207519531, 605.1099853515625, 123.19324493408203, 614.1099853515625)"
relevant,394,"(60.14400100708008, 616.8699951171875, 73.83152770996094, 625.8699951171875)"
relevant,courtney,"(75.86700439453125, 616.8699951171875, 109.4427261352539, 625.8699951171875)"
relevant,stravenue,"(111.47999572753906, 616.8699951171875, 148.58302307128906, 625.8699951171875)"
relevant,suite,"(60.14400100708008, 626.3500366210938, 78.53602600097656, 635.3500366210938)"
relevant,197,"(80.52899932861328, 626.3500366210938, 94.2165298461914, 635.3500366210938)"
relevant,joshuafurt,"(60.14400100708008, 635.8300170898438, 100.79259490966797, 644.8300170898438)"
relevant,md,"(102.83098602294922, 635.8300170898438, 116.06309509277344, 644.8300170898438)"
relevant,69205,"(118.09498596191406, 635.8300170898438, 140.9085235595703, 644.8300170898438)"
relevant,cruz,"(58.4640007019043, 56.1300048828125, 95.92840576171875, 77.1300048828125)"
relevant,and,"(100.48499298095703, 56.1300048828125, 132.39218139648438, 77.1300048828125)"
relevant,sons,"(58.4640007019043, 70.42999267578125, 98.0933837890625, 91.42999267578125)"
irrelevant,business,"(60.14400100708008, 110.1500244140625, 95.58125305175781, 119.1500244140625)"
irrelevant,code,"(97.2239990234375, 110.1500244140625, 117.22453308105469, 119.1500244140625)"
relevant,6147007,"(60.14400100708008, 125.27001953125, 92.06551361083984, 134.27001953125)"
irrelevant,invoice,"(178.3699951171875, 106.7900390625, 209.00852966308594, 115.7900390625)"
relevant,61098,"(216.1699981689453, 106.7900390625, 238.4915313720703, 115.7900390625)"
irrelevant,date,"(178.3699951171875, 157.42999267578125, 197.1735382080078, 166.42999267578125)"
relevant,20210728,"(178.3699951171875, 172.6700439453125, 220.37152099609375, 181.6700439453125)"
irrelevant,issued,"(178.3699951171875, 204.95001220703125, 204.5351104736328, 213.95001220703125)"
irrelevant,to,"(206.2100067138672, 204.95001220703125, 216.36898803710938, 213.95001220703125)"
relevant,frygregoryexamplenet,"(178.3699951171875, 230.030029296875, 267.89263916015625, 239.030029296875)"
irrelevant,description,"(157.6999969482422, 258.02001953125, 206.89854431152344, 267.02001953125)"
irrelevant,rate,"(320.7099914550781, 258.02001953125, 339.6035461425781, 267.02001953125)"
irrelevant,qty,"(395.3800048828125, 258.02001953125, 410.3317565917969, 267.02001953125)"
irrelevant,total,"(481.5400085449219, 258.02001953125, 505.33074951171875, 267.02001953125)"
relevant,iterate,"(157.6999969482422, 269.300048828125, 182.1040496826172, 278.300048828125)"
relevant,compelling,"(184.09701538085938, 269.300048828125, 224.1893768310547, 278.300048828125)"
relevant,paradigms,"(226.3070526123047, 269.300048828125, 264.4951171875, 278.300048828125)"
relevant,14504,"(320.7099914550781, 269.300048828125, 345.7914733886719, 278.300048828125)"
relevant,4,"(395.3800048828125, 269.300048828125, 399.9415283203125, 278.300048828125)"
relevant,58016,"(481.5400085449219, 269.300048828125, 511.1814880371094, 278.300048828125)"
relevant,cultivate,"(157.6999969482422, 305.05999755859375, 189.16905212402344, 314.05999755859375)"
relevant,strategic,"(191.1710205078125, 305.05999755859375, 222.69671630859375, 314.05999755859375)"
relevant,channels,"(224.75904846191406, 305.05999755859375, 257.1690979003906, 314.05999755859375)"
relevant,35478,"(320.7099914550781, 305.05999755859375, 345.7914733886719, 314.05999755859375)"
relevant,10,"(395.3800048828125, 305.05999755859375, 404.50152587890625, 314.05999755859375)"
relevant,35478,"(481.5400085449219, 305.05999755859375, 511.1814880371094, 314.05999755859375)"
relevant,enable,"(157.6999969482422, 340.82000732421875, 182.446044921875, 349.82000732421875)"
relevant,leadingedge,"(184.4390106201172, 340.82000732421875, 231.79603576660156, 349.82000732421875)"
relevant,architectures,"(233.78900146484375, 340.82000732421875, 282.048095703125, 349.82000732421875)"
relevant,14683,"(320.7099914550781, 340.82000732421875, 345.7914733886719, 349.82000732421875)"
relevant,6,"(395.3800048828125, 340.82000732421875, 399.9415283203125, 349.82000732421875)"
relevant,88098,"(481.5400085449219, 340.82000732421875, 511.1814880371094, 349.82000732421875)"
relevant,syndicate,"(157.6999969482422, 376.58001708984375, 192.30105590820312, 385.58001708984375)"
relevant,crossmedia,"(194.2940216064453, 376.58001708984375, 238.58905029296875, 385.58001708984375)"
relevant,mindshare,"(240.62301635742188, 376.58001708984375, 279.55303955078125, 385.58001708984375)"
relevant,4721,"(320.7099914550781, 376.58001708984375, 341.2284851074219, 385.58001708984375)"
relevant,6,"(395.3800048828125, 376.58001708984375, 399.9415283203125, 385.58001708984375)"
relevant,28326,"(481.5400085449219, 376.58001708984375, 511.1814880371094, 385.58001708984375)"
irrelevant,sub,"(417.1000061035156, 443.32000732421875, 431.8505554199219, 452.32000732421875)"
irrelevant,total,"(432.4599914550781, 443.32000732421875, 456.250732421875, 452.32000732421875)"
irrelevant,tax,"(417.1000061035156, 455.5600280761719, 430.89739990234375, 464.5600280761719)"
irrelevant,total,"(417.1000061035156, 468.1600036621094, 446.60198974609375, 480.5530090332031)"
relevant,5292200000000001,"(467.739990234375, 454.2400207519531, 541.2684326171875, 463.2400207519531)"
relevant,75716,"(477.94000244140625, 466.84002685546875, 502.4094543457031, 475.84002685546875)"
relevant,604936,"(476.8599853515625, 480.0400085449219, 508.88201904296875, 492.4330139160156)"
irrelevant,payment,"(178.3699951171875, 520.8400268554688, 214.90371704101562, 529.8400268554688)"
irrelevant,by,"(216.77000427246094, 520.8400268554688, 226.07574462890625, 529.8400268554688)"
irrelevant,bank,"(227.80999755859375, 520.8400268554688, 248.32577514648438, 529.8400268554688)"
irrelevant,transfer,"(250.1300048828125, 520.8400268554688, 287.1737976074219, 529.8400268554688)"
irrelevant,name,"(178.3699951171875, 532.5999755859375, 202.52218627929688, 541.5999755859375)"
irrelevant,bailey,"(204.52398681640625, 532.5999755859375, 226.34573364257812, 541.5999755859375)"
irrelevant,dupont,"(228.38299560546875, 532.5999755859375, 255.86866760253906, 541.5999755859375)"
irrelevant,number,"(257.92999267578125, 532.5999755859375, 290.4611511230469, 541.5999755859375)"
irrelevant,0123,"(291.9100036621094, 532.5999755859375, 310.26849365234375, 541.5999755859375)"
irrelevant,4567,"(178.3699951171875, 542.0800170898438, 196.61151123046875, 551.0800170898438)"
irrelevant,8901,"(198.0500030517578, 542.0800170898438, 216.29151916503906, 551.0800170898438)"
irrelevant,please,"(178.3699951171875, 555.4000244140625, 201.81103515625, 564.4000244140625)"
irrelevant,pay,"(203.57000732421875, 555.4000244140625, 216.63475036621094, 564.4000244140625)"
irrelevant,within,"(218.4499969482422, 555.4000244140625, 241.52052307128906, 564.4000244140625)"
relevant,36,"(243.2899932861328, 555.4000244140625, 252.41151428222656, 564.4000244140625)"
irrelevant,days,"(254.3300018310547, 555.4000244140625, 270.3240051269531, 564.4000244140625)"
irrelevant,phone,"(60.14400100708008, 627.4300537109375, 86.1385498046875, 636.4300537109375)"
relevant,0015361861791x292,"(60.14400100708008, 642.7900390625, 143.2925262451172, 651.7900390625)"
irrelevant,web,"(60.14400100708008, 675.4300537109375, 77.04550170898438, 684.4300537109375)"
relevant,httpswwwhernandezcom,"(60.14400100708008, 690.6700439453125, 167.91204833984375, 699.6700439453125)"
irrelevant,postal,"(60.14400100708008, 723.3099975585938, 88.2636947631836, 732.3099975585938)"
irrelevant,address,"(90.02400207519531, 723.3099975585938, 123.19324493408203, 732.3099975585938)"
relevant,5719,"(60.14400100708008, 735.0700073242188, 78.39453125, 744.0700073242188)"
relevant,mary,"(80.43000793457031, 735.0700073242188, 99.61473083496094, 744.0700073242188)"
relevant,vista,"(101.6520004272461, 735.0700073242188, 119.66102600097656, 744.0700073242188)"
relevant,kathleenfort,"(60.14400100708008, 744.5460205078125, 108.45161437988281, 753.5460205078125)"
relevant,mt,"(110.50800323486328, 744.5460205078125, 122.5887451171875, 753.5460205078125)"
relevant,98867,"(124.656005859375, 744.5460205078125, 147.46954345703125, 753.5460205078125)"
relevant,rodriguez,"(58.4640007019043, 56.1300048828125, 142.8214111328125, 77.1300048828125)"
relevant,melton,"(68.31299591064453, 70.42999267578125, 130.0821990966797, 91.42999267578125)"
relevant,and,"(58.4640007019043, 84.71002197265625, 90.38320922851562, 105.71002197265625)"
relevant,ingram,"(58.4640007019043, 98.989990234375, 118.20538330078125, 119.989990234375)"
irrelevant,business,"(60.14400100708008, 138.83001708984375, 95.58125305175781, 147.83001708984375)"
irrelevant,code,"(97.2239990234375, 138.83001708984375, 117.22453308105469, 147.83001708984375)"
relevant,5426419,"(60.14400100708008, 153.83001708984375, 92.06551361083984, 162.83001708984375)"
irrelevant,invoice,"(178.3699951171875, 135.47003173828125, 209.00852966308594, 144.47003173828125)"
relevant,84761,"(216.1699981689453, 135.47003173828125, 238.4915313720703, 144.47003173828125)"
irrelevant,date,"(178.3699951171875, 186.11004638671875, 197.1735382080078, 195.11004638671875)"
relevant,20190219,"(178.3699951171875, 201.23004150390625, 220.37152099609375, 210.23004150390625)"
irrelevant,issued,"(178.3699951171875, 233.6300048828125, 204.5351104736328, 242.6300048828125)"
irrelevant,to,"(206.2100067138672, 233.6300048828125, 216.36898803710938, 242.6300048828125)"
relevant,buckjordanexamplecom,"(178.3699951171875, 258.6199951171875, 274.61456298828125, 267.6199951171875)"
irrelevant,description,"(157.6999969482422, 286.58001708984375, 206.89854431152344, 295.58001708984375)"
irrelevant,rate,"(320.7099914550781, 286.58001708984375, 339.6035461425781, 295.58001708984375)"
irrelevant,qty,"(395.3800048828125, 286.58001708984375, 410.3317565917969, 295.58001708984375)"
irrelevant,total,"(481.5400085449219, 286.58001708984375, 505.33074951171875, 295.58001708984375)"
relevant,target,"(157.6999969482422, 297.86004638671875, 179.79466247558594, 306.86004638671875)"
relevant,innovative,"(181.82901000976562, 297.86004638671875, 220.12905883789062, 306.86004638671875)"
relevant,initiatives,"(222.11302185058594, 297.86004638671875, 257.54705810546875, 306.86004638671875)"
relevant,4382,"(320.7099914550781, 297.86004638671875, 341.2284851074219, 306.86004638671875)"
relevant,6,"(395.3800048828125, 297.86004638671875, 399.9415283203125, 306.86004638671875)"
relevant,26292,"(481.5400085449219, 297.86004638671875, 511.1814880371094, 306.86004638671875)"
irrelevant,sub,"(417.1000061035156, 364.70001220703125, 431.8505554199219, 373.70001220703125)"
irrelevant,total,"(432.4599914550781, 364.70001220703125, 456.250732421875, 373.70001220703125)"
irrelevant,tax,"(417.1000061035156, 376.82000732421875, 430.89739990234375, 385.82000732421875)"
irrelevant,total,"(417.1000061035156, 389.5400085449219, 446.60198974609375, 401.9330139160156)"
relevant,26292,"(473.3800048828125, 364.58001708984375, 497.8494567871094, 373.58001708984375)"
relevant,4097,"(477.94000244140625, 377.1800231933594, 497.97247314453125, 386.1800231933594)"
relevant,30389,"(476.8599853515625, 390.3800048828125, 503.9590148925781, 402.77301025390625)"
irrelevant,payment,"(178.3699951171875, 431.32000732421875, 214.90371704101562, 440.32000732421875)"
irrelevant,by,"(216.77000427246094, 431.32000732421875, 226.07574462890625, 440.32000732421875)"
irrelevant,bank,"(227.80999755859375, 431.32000732421875, 248.32577514648438, 440.32000732421875)"
irrelevant,transfer,"(250.1300048828125, 431.32000732421875, 287.1737976074219, 440.32000732421875)"
irrelevant,name,"(178.3699951171875, 443.08001708984375, 202.52218627929688, 452.08001708984375)"
irrelevant,bailey,"(204.52398681640625, 443.08001708984375, 226.34573364257812, 452.08001708984375)"
irrelevant,dupont,"(228.38299560546875, 443.08001708984375, 255.86866760253906, 452.08001708984375)"
irrelevant,number,"(257.90301513671875, 443.08001708984375, 290.4252014160156, 452.08001708984375)"
irrelevant,0123,"(291.9100036621094, 443.08001708984375, 310.26849365234375, 452.08001708984375)"
irrelevant,4567,"(178.3699951171875, 452.5600280761719, 196.61151123046875, 461.5600280761719)"
irrelevant,8901,"(198.0500030517578, 452.5600280761719, 216.29151916503906, 461.5600280761719)"
irrelevant,please,"(178.3699951171875, 465.8800048828125, 201.81103515625, 474.8800048828125)"
irrelevant,pay,"(203.57000732421875, 465.8800048828125, 216.63475036621094, 474.8800048828125)"
irrelevant,within,"(218.4499969482422, 465.8800048828125, 241.52052307128906, 474.8800048828125)"
relevant,36,"(243.2899932861328, 465.8800048828125, 252.41151428222656, 474.8800048828125)"
irrelevant,days,"(254.3300018310547, 465.8800048828125, 270.3240051269531, 474.8800048828125)"
irrelevant,phone,"(60.14400100708008, 537.8800048828125, 86.1385498046875, 546.8800048828125)"
relevant,0769216728,"(60.14400100708008, 553.1199951171875, 112.7025375366211, 562.1199951171875)"
irrelevant,web,"(60.14400100708008, 585.760009765625, 77.04550170898438, 594.760009765625)"
relevant,httpswwwshawcom,"(60.14400100708008, 601.030029296875, 148.4720458984375, 610.030029296875)"
irrelevant,postal,"(60.14400100708008, 633.7900390625, 88.2636947631836, 642.7900390625)"
irrelevant,address,"(90.02400207519531, 633.7900390625, 123.19324493408203, 642.7900390625)"
relevant,333,"(60.14400100708008, 645.4300537109375, 73.83152770996094, 654.4300537109375)"
relevant,david,"(75.86700439453125, 645.4300537109375, 96.57952117919922, 654.4300537109375)"
relevant,forges,"(98.53800201416016, 645.4300537109375, 122.80301666259766, 654.4300537109375)"
relevant,suite,"(124.79998779296875, 645.4300537109375, 143.2100372314453, 654.4300537109375)"
relevant,725,"(60.14400100708008, 654.9100341796875, 73.82552337646484, 663.9100341796875)"
relevant,new,"(60.14400100708008, 664.510009765625, 76.77459716796875, 673.510009765625)"
relevant,michael,"(78.84600067138672, 664.510009765625, 110.13459777832031, 673.510009765625)"
relevant,az,"(112.19098663330078, 664.510009765625, 121.57134246826172, 673.510009765625)"
relevant,47969,"(123.60298156738281, 664.510009765625, 146.41651916503906, 673.510009765625)"
irrelevant,thompso,"(58.4640007019043, 56.1300048828125, 137.22120666503906, 77.1300048828125)"
irrelevant,n,"(58.4640007019043, 70.42999267578125, 74.62374114990234, 91.42999267578125)"
relevant,soto,"(79.23299407958984, 70.42999267578125, 117.64921569824219, 91.42999267578125)"
relevant,and,"(58.4640007019043, 84.71002197265625, 90.37120056152344, 105.71002197265625)"
relevant,lewis,"(94.94099426269531, 84.71002197265625, 141.81536865234375, 105.71002197265625)"
irrelevant,business,"(60.14400100708008, 124.42999267578125, 95.58125305175781, 133.42999267578125)"
irrelevant,code,"(97.2239990234375, 124.42999267578125, 117.22453308105469, 133.42999267578125)"
relevant,2876391,"(60.14400100708008, 139.550048828125, 92.06551361083984, 148.550048828125)"
irrelevant,invoice,"(178.3699951171875, 121.07000732421875, 209.00852966308594, 130.07000732421875)"
relevant,78411,"(216.1699981689453, 121.07000732421875, 238.4915313720703, 130.07000732421875)"
irrelevant,date,"(178.3699951171875, 171.83001708984375, 197.1735382080078, 180.83001708984375)"
relevant,20230102,"(178.3699951171875, 186.95001220703125, 220.37152099609375, 195.95001220703125)"
irrelevant,issued,"(178.3699951171875, 219.23004150390625, 204.5351104736328, 228.23004150390625)"
irrelevant,to,"(206.2100067138672, 219.23004150390625, 216.36898803710938, 228.23004150390625)"
relevant,brandisawyerexampleorg,"(178.3699951171875, 244.30999755859375, 279.2123718261719, 253.30999755859375)"
